url,types,app_id,name,recent_reviews,all_reviews,release_date,popular_tags,genre
https:,app,377310,The Tower Of Elements,,"Mixed,(36),- 61% of the 36 user reviews for this game are positive.",5-Aug-15,"Indie,Action","Action,Indie"
https:,app,377200,Daemon Detective Gaiden,,"6 user reviews,- Need more user reviews to generate a score",14-Aug-15,"Adventure,Indie,Action","Action,Adventure,Indie"
https:,app,377120,Chronicle Keepers The Dreaming Garden,,"Mixed,(65),- 66% of the 65 user reviews for this game are positive.",11-Jun-15,"Casual,Adventure,Hidden Object,Puzzle","Adventure,Casual"
https:,app,377030,Easy English Platinum,,"3 user reviews,- Need more user reviews to generate a score",18-Jan-17,Education,Education
https:,app,376975,Train Simulator Hamburg S1 SBahn Route AddOn,,"Mixed,(57),- 45% of the 57 user reviews for this game are positive.",10-Nov-16,Simulation,Simulation
https:,app,376972,Train Simulator Clear Creek Log  Lumber Expansion Pack AddOn,,"Mixed,(14),- 57% of the 14 user reviews for this game are positive.",8-Feb-17,Simulation,Simulation
https:,app,376971,Train Simulator Western Pacific GP35 AddOn,,"9 user reviews,- Need more user reviews to generate a score",15-Jun-17,Simulation,Simulation
https:,app,371110,Official Guide  Midnights Blessing,,"2 user reviews,- Need more user reviews to generate a score",26-May-15,"Adventure,RPG,Indie,Casual","Adventure,Casual,Indie,RPG"
https:,app,371280,Rolling Shapes,,"Mixed,(22),- 59% of the 22 user reviews for this game are positive.",5-Jun-15,"Indie,Puzzle,Sci-fi,Difficult,Singleplayer",Indie
https:,app,370620,Onyx,,"9 user reviews,- Need more user reviews to generate a score",21-Apr-17,"Casual,Adventure,RPG,Indie,RPGMaker,Anime,Female Protagonist,JRPG,Exploration,Strategy,Funny","Adventure,Casual,Indie,RPG"
https:,app,370590,Gem Wars Attack of the Jiblets,,"Mixed,(60),- 61% of the 60 user reviews for this game are positive.",15-Dec-15,"Action,Indie,Casual","Action,Casual,Indie"
https:,app,370560,Geek Resort,,"Mixed,(12),- 50% of the 12 user reviews for this game are positive.",31-Jan-16,"Casual,Simulation","Casual,Simulation"
https:,app,370500,The Blue Flamingo Soundtrack,,"3 user reviews,- Need more user reviews to generate a score",12-May-15,"Action,Indie","Action,Indie"
https:,app,370440,No70 Eye of Basir,,"Mixed,(204),- 61% of the 204 user reviews for this game are positive.",28-Jun-17,"Adventure,Indie,Horror,Puzzle,Walking Simulator,Psychological Horror,Thriller,Atmospheric,First-Person","Adventure,Indie"
https:,app,370430,Horizon Shift  Soundtrack,,"3 user reviews,- Need more user reviews to generate a score",29-May-15,"Action,Indie","Action,Indie"
https:,app,370230,InsanZ  KiLL The EnginE,,"2 user reviews,- Need more user reviews to generate a score",11-May-15,"Action,Indie,Casual","Action,Casual,Indie"
https:,app,978840,Nanobotic,"Very Positive,(25),- 96% of the 25 user reviews in the last 30 days are positive.","Mixed,(133),- 58% of the 133 user reviews for this game are positive.",22-Apr-19,"Early Access,Free to Play,Early Access,Action,Indie,Strategy,FPS,MOBA","Action,Free to Play,Indie,Strategy,Early Access"
https:,app,897420,The Christmas Gifts,,"4 user reviews,- Need more user reviews to generate a score",5-Oct-18,"Action,Adventure,Indie,Casual,Platformer,Retro,2D,Singleplayer,Funny,Cartoony,Addictive,Colorful,Old School,Difficult,Pixel Graphics","Action,Adventure,Casual,Indie"
https:,app,359450,In Space We Brawl,,"Mixed,(14),- 50% of the 14 user reviews for this game are positive.",17-Jul-15,"Indie,Action,Twin Stick Shooter,4 Player Local,Local Multiplayer,Top-Down Shooter,Space,Shooter,Local Co-Op,Arcade,Sci-fi,2D,Competitive,Bullet Hell,Colorful,Retro,Great Soundtrack,Top-Down,Perma Death,Fast-Paced","Action,Indie"
https:,app,359340,Pixel Puzzles Mosaics,,"9 user reviews,- Need more user reviews to generate a score",9-Jun-17,"Casual,Indie,Strategy,Simulation,Sports,Puzzle","Casual,Indie,Simulation,Sports,Strategy"
https:,app,359260,Green Moon,,"4 user reviews,- Need more user reviews to generate a score",15-May-15,"Casual,Adventure,Indie,Hidden Object,Point & Click","Adventure,Casual,Indie"
https:,app,359250,City of Fools,,"Mixed,(17),- 64% of the 17 user reviews for this game are positive.",10-Jul-15,"Indie,Casual,Adventure,Hidden Object,Horror","Adventure,Casual,Indie"
https:,app,359180,Supporter Pack  Official Sound Track,,"3 user reviews,- Need more user reviews to generate a score",30-Mar-15,"Strategy,Simulation","Simulation,Strategy"
https:,app,358840,ZombieRun,,"Mixed,(11),- 54% of the 11 user reviews for this game are positive.",3-Jun-15,"Action,Indie,Platformer,Zombies","Action,Indie"
https:,app,358330,Pharaohs Tomb,,"7 user reviews,- Need more user reviews to generate a score",14-Dec-90,"Adventure,Platformer,Retro",Adventure
https:,app,358080,No Turning Back The Pixel Art ActionAdventure Roguelike,,"6 user reviews,- Need more user reviews to generate a score",15-Jan-16,"Early Access,Early Access,Action,Indie,Adventure,RPG,Rogue-like,Pixel Graphics,Rogue-lite","Action,Adventure,Indie,RPG,Early Access"
https:,app,434940,Dinosaur Hunt  Medieval Knights Hunter Expansion Pack,,"Mixed,(10),- 60% of the 10 user reviews for this game are positive.",12-Jan-16,"Action,Adventure,Indie,Simulation","Action,Adventure,Indie,Simulation"
https:,app,434941,Dinosaur Hunt  Guns Expansion Pack,,"Mixed,(11),- 54% of the 11 user reviews for this game are positive.",19-Feb-16,"Action,Adventure,Indie,Simulation","Action,Adventure,Indie,Simulation"
https:,app,434890,Eight Mini Racers,,"Mixed,(29),- 68% of the 29 user reviews for this game are positive.",11-Jan-16,"Racing,Casual","Casual,Racing"
https:,app,359300,Death Pirate,,"5 user reviews,- Need more user reviews to generate a score",6-Jun-15,"Indie,Action,Adventure,RPG","Action,Adventure,Indie,RPG"
https:,app,812760,Crossout  Wild Hunt Pack,,"3 user reviews,- Need more user reviews to generate a score",15-Mar-18,"Massively Multiplayer,Action,Free to Play,Racing","Action,Free to Play,Massively Multiplayer,Racing"
https:,app,434880,Hieroglyphika,,"Mixed,(112),- 66% of the 112 user reviews for this game are positive.",3-Feb-16,"Rogue-like,Turn-Based,Indie,2D,Difficult,Singleplayer,Fantasy,Top-Down,Strategy,Adventure,Gothic,RPG,Replay Value,Dark Fantasy,Perma Death,Rogue-lite,CRPG,Dungeon Crawler,Turn-Based Combat,Dark","RPG,Strategy"
https:,app,807020,Trove  Dynomighty Miner Pack,,"9 user reviews,- Need more user reviews to generate a score",20-Feb-18,"Adventure,Action,Free to Play,RPG,Massively Multiplayer,Casual","Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG"
https:,app,803820,OldGrad,,"4 user reviews,- Need more user reviews to generate a score",27-Feb-18,"Adventure,Action,RPG,Casual,Indie","Action,Adventure,Casual,Indie,RPG"
https:,app,803720,War Theatre,,"5 user reviews,- Need more user reviews to generate a score",16-Mar-19,"Strategy,RPG","RPG,Strategy"
https:,app,803390,Thunderbolt,,"4 user reviews,- Need more user reviews to generate a score",26-Feb-18,"Casual,Indie,Action","Action,Casual,Indie"
https:,app,803360,Hide The Body,,"8 user reviews,- Need more user reviews to generate a score",2-Mar-18,"Action,Violent,Adventure,Strategy,Indie,Horror,Fast-Paced","Action,Adventure,Indie,Strategy"
https:,app,803080,Bad Day,,"Mixed,(30),- 66% of the 30 user reviews for this game are positive.",2-Mar-18,"Casual,Action","Action,Casual"
https:,app,802960,Oracle Threads of Fate,,"Mixed,(15),- 53% of the 15 user reviews for this game are positive.",30-Mar-18,"Free to Play,Strategy,RPG","Free to Play,RPG,Strategy"
https:,app,797070,Bunny adventure,,"Mixed,(12),- 58% of the 12 user reviews for this game are positive.",14-Feb-18,"Adventure,Casual","Adventure,Casual"
https:,app,797090,Neon Sun,,"Mixed,(14),- 50% of the 14 user reviews for this game are positive.",15-Feb-18,"Strategy,Indie,Casual,Simulation","Casual,Indie,Simulation,Strategy"
https:,app,796770,Toddler Simulator,,"Mixed,(12),- 41% of the 12 user reviews for this game are positive.",5-Mar-18,"Indie,Simulation,Casual","Casual,Indie,Simulation"
https:,app,796920,Xenoform,,"2 user reviews,- Need more user reviews to generate a score",31-Jul-18,"Action,Simulation","Action,Simulation"
https:,app,798210,RPG Maker MV  The Emporium of Copper and Steel,,"2 user reviews,- Need more user reviews to generate a score",1-Mar-18,"Design & Illustration,Web Publishing,Game Development","Design & Illustration,Web Publishing,Game Development"
https:,app,798200,Tomb Exploration VR,,"3 user reviews,- Need more user reviews to generate a score",9-Mar-18,"Indie,Action,Adventure,RPG,VR","Action,Adventure,Indie,RPG"
https:,app,797790,Additional Costume Set Christmas Outfit,,"2 user reviews,- Need more user reviews to generate a score",14-Mar-18,Action,Action
https:,app,797750,Additional Levi Costume Leather Jacket Outfit,,"2 user reviews,- Need more user reviews to generate a score",14-Mar-18,Action,Action
https:,app,797540,Hand of the Gods Core Set Bundle,,"3 user reviews,- Need more user reviews to generate a score",14-Feb-18,"Strategy,Free to Play","Free to Play,Strategy"
https:,app,797770,Additional Costume Set Festival Outfit,,"2 user reviews,- Need more user reviews to generate a score",14-Mar-18,Action,Action
https:,app,781800,Walhall,,"3 user reviews,- Need more user reviews to generate a score",26-Jan-18,"Action,Indie,2D,Arcade,Pixel Graphics,Singleplayer,Controller","Action,Indie"
https:,app,781650,Endlessness,,"6 user reviews,- Need more user reviews to generate a score",23-Jan-18,"Indie,Racing,Simulation","Indie,Racing,Simulation"
https:,app,781880,Object Cleaning,,"Mixed,(10),- 50% of the 10 user reviews for this game are positive.",1-Feb-18,"Indie,Gore,Violent,Action,Adventure,Strategy","Action,Adventure,Indie,Strategy"
https:,app,781520,Polyventure,,"6 user reviews,- Need more user reviews to generate a score",28-Jan-18,"Adventure,Casual,Indie,Strategy,Action,Simulation","Action,Adventure,Casual,Indie,Simulation,Strategy"
https:,app,813920,oldTail,,"2 user reviews,- Need more user reviews to generate a score",3-May-18,"Indie,Action,Story Rich,Open World","Action,Indie"
https:,app,781680,In Darkness,,"3 user reviews,- Need more user reviews to generate a score",18-Mar-19,"Indie,Hack and Slash,Survival,Fantasy,Dungeons & Dragons,Mystery Dungeon,Character Customization",Indie
https:,app,813590,Solas and the White Winter,,"Mixed,(15),- 66% of the 15 user reviews for this game are positive.",13-Apr-18,"Indie,Adventure","Adventure,Indie"
https:,app,813110,Paralines The Last paladin,,"Mixed,(61),- 54% of the 61 user reviews for this game are positive.",6-Jun-18,"RPG,Simulation,Adventure,Indie,Strategy","Adventure,Indie,RPG,Simulation,Strategy"
https:,app,813440,DrillsVR,,"Mixed,(19),- 63% of the 19 user reviews for this game are positive.",29-Jun-18,"Free to Play,Action,Sports,Simulation,Indie,VR","Action,Free to Play,Indie,Simulation,Sports"
https:,app,813030,Reverie  A Heroes Tale,,"8 user reviews,- Need more user reviews to generate a score",21-Mar-18,RPG,RPG
https:,app,813170,Dont Pray To Satan,,"Mixed,(15),- 46% of the 15 user reviews for this game are positive.",17-Apr-18,"Early Access,Casual,Early Access,Indie,Strategy,Adventure,Violent","Adventure,Casual,Indie,Strategy,Early Access"
https:,app,813580,Stickman Backflip Killer zone,,"7 user reviews,- Need more user reviews to generate a score",19-Mar-18,"Action,Indie,Casual,Violent,Simulation","Action,Casual,Indie,Simulation"
https:,app,310970,Legions of Ashworld,,"Mixed,(19),- 68% of the 19 user reviews for this game are positive.",4-Jul-14,"Strategy,Indie,Turn-Based","Indie,Strategy"
https:,app,310890,Breach  Clear Deadline Rebirth 2016,,"Mixed,(609),- 51% of the 609 user reviews for this game are positive.",20-Jul-15,"Zombies,Strategy,Action,RPG,Indie,Military,Real Time Tactics,Loot,Tactical RPG,Action RPG,RTS","Action,Indie,RPG,Strategy"
https:,app,449460,Commands  Colors The Great War,,"Mixed,(52),- 67% of the 52 user reviews for this game are positive.",19-Jan-17,"Strategy,Board Game,World War I",Strategy
https:,app,354810,Coated,,"5 user reviews,- Need more user reviews to generate a score",25-Aug-15,"Indie,Puzzle-Platformer",Indie
https:,app,410490,Elements Epic Heroes,,"Mixed,(21),- 47% of the 21 user reviews for this game are positive.",21-Dec-15,"Action,RPG,Massively Multiplayer","Action,Massively Multiplayer,RPG"
https:,app,325880,Crystal Catacombs,,"Mixed,(20),- 60% of the 20 user reviews for this game are positive.",15-Jan-15,"Indie,Platformer,Metroidvania,Pixel Graphics,Rogue-like",Indie
https:,app,406830,Professor Teaches OneNote 2016,,"2 user reviews,- Need more user reviews to generate a score",15-Sep-15,Software Training,Software Training
https:,app,295710,Darkwind War on Wheels,,"Mixed,(432),- 43% of the 432 user reviews for this game are positive.",22-Aug-14,"Free to Play,Racing,Massively Multiplayer,Multiplayer,Indie,Strategy,RPG,Open World,Turn-Based,Perma Death,Turn-Based Combat,Driving,Turn-Based Tactics,Action","Free to Play,Indie,Massively Multiplayer,Racing,RPG,Strategy"
https:,app,913650,Supaplex GO,,"3 user reviews,- Need more user reviews to generate a score",31-Aug-18,"Action,Casual,Indie","Action,Casual,Indie"
https:,app,408860,Dead Stop,,"7 user reviews,- Need more user reviews to generate a score",29-Feb-16,"Casual,Strategy,Tower Defense","Casual,Strategy"
https:,app,265810,The Sandbox,,"Mixed,(495),- 58% of the 495 user reviews for this game are positive.",29-Jun-15,"Sandbox,Simulation,Indie,Casual,Pixel Graphics,Strategy,God Game,2D,Physics,Early Access,Free to Play,Masterpiece","Casual,Indie,Simulation,Strategy"
https:,app,261160,Sacred 3 Underworld Story,,"Mixed,(15),- 46% of the 15 user reviews for this game are positive.",31-Jul-14,"Action,RPG","Action,RPG"
https:,app,896070,Second Hazardous Course,,"6 user reviews,- Need more user reviews to generate a score",4-Jul-18,"Action,Indie,Adventure","Action,Adventure,Indie"
https:,app,1900,Earth 2160,,"Mixed,(467),- 68% of the 467 user reviews for this game are positive.",1-Apr-06,"Strategy,RTS,Sci-fi,Singleplayer,Futuristic,Multiplayer,Masterpiece,Base Building",Strategy
https:,app,350000,Exostorm,,"7 user reviews,- Need more user reviews to generate a score",15-May-15,"Action,Indie,Bullet Hell,Shoot 'Em Up","Action,Indie"
https:,app,350010,Time Mysteries Inheritance  Remastered,,"Mixed,(212),- 46% of the 212 user reviews for this game are positive.",6-Oct-14,"Hidden Object,Casual,Adventure,Female Protagonist,Mystery,Puzzle,Point & Click,Singleplayer,Story Rich,2D,Great Soundtrack,Horror,Fantasy,Family Friendly,Atmospheric,Indie","Adventure,Casual"
https:,app,895980,Gustavo Kingdom Rebirth,,"7 user reviews,- Need more user reviews to generate a score",17-Jul-18,"Early Access,Action,Indie,Early Access,Adventure,RPG","Action,Adventure,Indie,RPG,Early Access"
https:,app,890800,Country Park,,"2 user reviews,- Need more user reviews to generate a score",23-Jul-18,"Simulation,Sports,Adventure,Early Access","Adventure,Simulation,Sports"
https:,app,890910,Kill The Monster,,"2 user reviews,- Need more user reviews to generate a score",13-Jul-18,"Indie,Simulation,Adventure","Adventure,Indie,Simulation"
https:,app,890780,Primitive Survival,,"Mixed,(14),- 42% of the 14 user reviews for this game are positive.",12-Jul-19,"Action,Adventure,Indie,Strategy,Simulation,Survival","Action,Adventure,Indie,Simulation,Strategy"
https:,app,890640,Rampage of the Dead,,"7 user reviews,- Need more user reviews to generate a score",20-Jul-18,"Action,Casual,Indie,First-Person,FPS,Zombies,Shooter,Singleplayer,Survival Horror,Difficult,Atmospheric,Survival,Violent","Action,Casual,Indie"
https:,app,888620,Pilgrimage,,"2 user reviews,- Need more user reviews to generate a score",7-Jul-18,Indie,Indie
https:,app,888690,Guess who,,"Mixed,(19),- 68% of the 19 user reviews for this game are positive.",5-Jul-18,"Casual,Indie,Action","Action,Casual,Indie"
https:,app,888670,Notified,,"Mixed,(11),- 45% of the 11 user reviews for this game are positive.",31-Aug-18,"Free to Play,Action,Indie,Casual","Action,Casual,Free to Play,Indie"
https:,app,888570,Zombie Head,,"5 user reviews,- Need more user reviews to generate a score",25-Jul-18,"Casual,Action,Violent,Indie,Gore,Simulation,Strategy,Physics,Zombies,Mouse only,Puzzle,Post-apocalyptic,Horror,Difficult,Experimental,Dark,Great Soundtrack,Atmospheric,Arcade,Replay Value","Action,Casual,Indie,Simulation,Strategy"
https:,app,888610,Oligopoly Industrial Revolution,,"Mixed,(10),- 40% of the 10 user reviews for this game are positive.",5-Oct-18,"Simulation,Strategy","Simulation,Strategy"
https:,app,349980,Gremlin Invasion Survivor,,"2 user reviews,- Need more user reviews to generate a score",1-May-15,"Adventure,Indie,Action","Action,Adventure,Indie"
https:,app,349770,Dungeon of the Endless  Deep Freeze Addon,,"Mixed,(25),- 68% of the 25 user reviews for this game are positive.",16-Apr-15,"RPG,Strategy,Adventure,Indie","Adventure,Indie,RPG,Strategy"
https:,app,341700,Cahors Sunset,,"Mixed,(49),- 69% of the 49 user reviews for this game are positive.",12-Jan-15,"Simulation,Indie,RPG","Indie,RPG,Simulation"
https:,app,341640,Relativity Wars  A Science Space RTS,,"Mixed,(10),- 50% of the 10 user reviews for this game are positive.",10-Apr-15,"Strategy,Indie,Simulation,RTS,Adventure,RPG,Space,Physics,Science,Space Sim","Adventure,Indie,RPG,Simulation,Strategy"
https:,app,341270,Samphi,,"Mixed,(14),- 57% of the 14 user reviews for this game are positive.",18-Mar-16,"Early Access,RPG,Indie,Early Access,2D,Sandbox,Crafting,Multiplayer","Indie,RPG,Early Access"
https:,app,341490,Undead Legions II,,"3 user reviews,- Need more user reviews to generate a score",30-Jul-18,"Early Access,Action,Indie,Casual,RPG,Loot,Tower Defense,Arcade,Action RPG","Action,Casual,Indie,RPG,Early Access"
https:,app,341470,Loot Hunter,,"Mixed,(17),- 52% of the 17 user reviews for this game are positive.",23-Jan-15,"Strategy,Action,Adventure,RPG,Simulation,Match 3,Casual","Action,Adventure,RPG,Simulation,Strategy"
https:,app,341260,Isaac the Adventurer,,"5 user reviews,- Need more user reviews to generate a score",2-Mar-15,"Action,Adventure,Indie,Casual,Platformer","Action,Adventure,Casual,Indie"
https:,app,341080,NeXus One Core,,"8 user reviews,- Need more user reviews to generate a score",26-Feb-15,"Action,Arcade,Local Co-Op,Score Attack,Shoot 'Em Up,Sci-fi,Indie,Music",Action
https:,app,341060,The Lady,,"Mixed,(185),- 46% of the 185 user reviews for this game are positive.",29-Jan-15,"Indie,Action,Psychological Horror,Adventure,Horror,Puzzle,Female Protagonist,Atmospheric,Great Soundtrack,Difficult,Retro,Puzzle-Platformer,Surreal","Action,Adventure,Indie"
https:,app,341070,Stay Dead Evolution,,"Mixed,(18),- 55% of the 18 user reviews for this game are positive.",4-Feb-15,"Action,Indie,Beat 'em up,Rhythm,FMV,Quick-Time Events","Action,Indie"
https:,app,341030,Colonial Conquest,,"Mixed,(174),- 59% of the 174 user reviews for this game are positive.",28-Jul-15,"Strategy,Wargame,Historical,Turn-Based,Indie,Simulation,Grand Strategy,Alternate History,Singleplayer,PvP,Turn-Based Strategy,Kickstarter,Remake,PvE,Crowdfunded","Indie,Simulation,Strategy"
https:,app,340950,Let There Be Life,,"Mixed,(18),- 66% of the 18 user reviews for this game are positive.",13-Feb-15,"Indie,Casual",Indie
https:,app,340661,Initiation Soundtrack,,"2 user reviews,- Need more user reviews to generate a score",25-May-15,RPG,RPG
https:,app,340560,Wanted Corp,,"9 user reviews,- Need more user reviews to generate a score",8-Dec-16,"Action,Online Co-Op,Local Co-Op",Action
https:,app,340540,TDP4Team Battle,,"Mixed,(616),- 43% of the 616 user reviews for this game are positive.",10-Sep-12,"Free to Play,Action,2D,Shooter,Massively Multiplayer,Adventure,Multiplayer","Action,Adventure,Free to Play,Massively Multiplayer"
https:,app,340460,Spartans Vs Zombies Defense,,"Mixed,(730),- 45% of the 730 user reviews for this game are positive.",6-Jan-15,"Free to Play,Indie,Casual,2D,Strategy,Singleplayer,Tower Defense,Zombies,Funny","Action,Casual,Free to Play,Indie,Strategy"
https:,app,340210,Predestination,,"Mixed,(49),- 59% of the 49 user reviews for this game are positive.",26-Feb-19,"Strategy,Indie,4X,Space,Turn-Based,Sci-fi,Turn-Based Strategy,Early Access","Indie,Strategy"
https:,app,340200,Bloop,,"Mixed,(351),- 44% of the 351 user reviews for this game are positive.",16-Jan-15,"Indie,Casual,Simulation,Puzzle,Physics,2D","Casual,Indie,Simulation"
https:,app,482460,Reverence The Ultimate Combat Experience,,"5 user reviews,- Need more user reviews to generate a score",13-Sep-16,"Early Access,Action,Indie,Early Access,Simulation","Action,Indie,Simulation,Early Access"
https:,app,477170,Chamber 19,,"Mixed,(30),- 63% of the 30 user reviews for this game are positive.",23-May-16,"Strategy,Action,Indie,Casual,Simulation,VR","Action,Casual,Indie,Simulation,Strategy"
https:,app,478000,Qantas VR,,"Mixed,(13),- 61% of the 13 user reviews for this software are positive.",14-Nov-16,"Education,Free to Play,Family Friendly,VR,Video Production,Casual,Atmospheric,Singleplayer",Education
https:,app,923730,Monster MIX,,"9 user reviews,- Need more user reviews to generate a score",31-Aug-18,"Casual,Indie,Adventure","Adventure,Casual,Indie"
https:,app,477890,Eon Altar Episode 2  Whispers in the Catacombs,,"4 user reviews,- Need more user reviews to generate a score",6-Oct-16,"RPG,Indie,Action,Adventure,Co-op Campaign,Party-Based RPG,Turn-Based Tactics,Turn-Based Combat,Local Multiplayer,Dark Fantasy,4 Player Local,Isometric,Female Protagonist,CRPG,Local Co-Op,Magic,Class-Based,Atmospheric,Loot,Episodic","Action,Adventure,Indie,RPG"
https:,app,477800,Piata,,"Mixed,(34),- 47% of the 34 user reviews for this game are positive.",1-Sep-16,"Free to Play,Indie,Casual,Simulation,VR","Casual,Free to Play,Indie,Simulation"
https:,app,904950,Exodus,,"2 user reviews,- Need more user reviews to generate a score",20-Aug-18,"Early Access,Early Access,Action,Indie,Casual,Adventure","Action,Adventure,Casual,Indie,Early Access"
https:,app,477750,Thirty Years War,,"Mixed,(22),- 63% of the 22 user reviews for this game are positive.",3-Sep-15,"Simulation,Strategy,Historical,Wargame","Simulation,Strategy"
https:,app,479040,Metamorphic,,"Mixed,(24),- 62% of the 24 user reviews for this game are positive.",6-Jul-16,"Simulation,Indie,Puzzle,First-Person,Physics,Atmospheric,Puzzle-Platformer","Indie,Simulation"
https:,app,479260,Cuties,,"Mixed,(47),- 42% of the 47 user reviews for this game are positive.",29-May-16,"Casual,Indie,Action,Adventure","Action,Adventure,Casual,Indie"
https:,app,478950,V ARRR,,"Mixed,(68),- 69% of the 68 user reviews for this game are positive.",10-Jun-16,"Action,Adventure,Indie,Simulation,VR,Pirates","Action,Adventure,Indie,Simulation"
https:,app,478210,BUDDY,,"Mixed,(58),- 44% of the 58 user reviews for this game are positive.",27-May-16,"Indie,Adventure,Horror,Atmospheric,Survival Horror,Story Rich,Multiple Endings,Platformer","Adventure,Indie"
https:,app,476450,So Much Blood,,"Mixed,(29),- 68% of the 29 user reviews for this game are positive.",3-Jun-16,"Indie,Dungeon Crawler,Procedural Generation,Shooter,Pixel Graphics,Gore",Indie
https:,app,990680,Nimble Bunn  New Adventure,,"2 user reviews,- Need more user reviews to generate a score",1-Dec-19,"Adventure,Casual,Indie,Family Friendly,Singleplayer,Relaxing,Cute,Puzzle-Platformer","Adventure,Casual,Indie"
https:,app,440100,Fall of Gyes,,"3 user reviews,- Need more user reviews to generate a score",18-Mar-16,"Adventure,Indie,Casual,Visual Novel","Adventure,Casual,Indie"
https:,app,440410,Wolfsong,,"8 user reviews,- Need more user reviews to generate a score",29-Jan-16,"RPG,Indie,Adventure,Casual,Female Protagonist,RPGMaker","Adventure,Casual,Indie,RPG"
https:,app,247870,Redshirt,,"Mixed,(199),- 40% of the 199 user reviews for this game are positive.",13-Nov-13,"Indie,Simulation,RPG,Satire,Strategy,Sci-fi,Comedy,Casual,Dark Humor,Singleplayer","Indie,RPG,Simulation,Strategy"
https:,app,440040,Star Realms  Bases and Battleships,,"2 user reviews,- Need more user reviews to generate a score",8-Mar-16,Strategy,Strategy
https:,app,439720,Unending Galaxy,,"Mixed,(80),- 63% of the 80 user reviews for this game are positive.",19-Feb-16,"Simulation,Strategy,Indie,Space,2D,4X,Space Sim","Indie,Simulation,Strategy"
https:,app,438780,Terrarium Land,,"5 user reviews,- Need more user reviews to generate a score",29-Mar-16,"Indie,Action,Adventure,3D Platformer,Psychological Horror,Anime,Nudity","Action,Adventure,Indie"
https:,app,438650,Gravity Compass,,"Mixed,(18),- 50% of the 18 user reviews for this game are positive.",7-May-16,"Casual,VR,Relaxing,Atmospheric,Flight",Casual
https:,app,438360,Infinitesimal Point,,"8 user reviews,- Need more user reviews to generate a score",3-Feb-16,"Indie,Action,RPG,Singleplayer,Top-Down Shooter,Difficult,Co-op","Action,Indie"
https:,app,438600,Soccer Manager,,"Mixed,(221),- 64% of the 221 user reviews for this game are positive.",9-Feb-16,"Free to Play,Sports,Simulation,Massively Multiplayer,Strategy,Indie,Football,Soccer,Multiplayer","Free to Play,Indie,Massively Multiplayer,Simulation,Sports,Strategy"
https:,app,438300,Shepherds of the Abyss,,"Mixed,(20),- 50% of the 20 user reviews for this game are positive.",17-Nov-16,"Tower Defense,Action,RPG,Indie,Strategy,Multiplayer,Singleplayer","Action,Indie,RPG,Strategy"
https:,app,438110,CV Maker for Windows,,"4 user reviews,- Need more user reviews to generate a score",21-Jan-16,"Education,Software Training,Software",Education
https:,app,918060,Obstruction  VR,,"4 user reviews,- Need more user reviews to generate a score",13-Sep-18,"Indie,Casual,VR,Puzzle,Difficult,Design & Illustration,Arcade,Singleplayer,Atmospheric,Minimalist,Relaxing,Mystery,Hidden Object,Simulation,3D,Utilities,First-Person,Classic,Controller,Education","Casual,Indie"
https:,app,438310,SCORE,,"Mixed,(26),- 53% of the 26 user reviews for this game are positive.",5-Jul-16,"Early Access,Early Access,Simulation,Sports,Action","Action,Simulation,Sports,Early Access"
https:,app,438030,Dead6hot,,"Mixed,(290),- 45% of the 290 user reviews for this game are positive.",1-Feb-16,"Action,Casual,2D,Pixel Graphics","Action,Casual"
https:,app,437233,METAL GEAR SOLID V THE PHANTOM PAIN  MB Coin 2000,,"Mixed,(22),- 54% of the 22 user reviews for this game are positive.",24-Nov-16,"Sexual Content,Violent,Gore,Action,Adventure","Action,Adventure"
https:,app,438010,PulseCharge,,"Mixed,(71),- 42% of the 71 user reviews for this game are positive.",27-Jan-16,"Indie,Adventure,Action,Platformer","Action,Adventure,Indie"
https:,app,437210,The Hunt,,"9 user reviews,- Need more user reviews to generate a score",6-Jun-17,"Simulation,Sports,Hunting","Simulation,Sports"
https:,app,437110,Warhammer 40000 Armageddon  Soundtrack,,"2 user reviews,- Need more user reviews to generate a score",2-Feb-16,Strategy,Strategy
https:,app,437090,Wobbly Jungle,,"2 user reviews,- Need more user reviews to generate a score",14-Apr-16,"Indie,Platformer,Difficult,Singleplayer",Indie
https:,app,851050,Paper Dolls VR,,"Mixed,(42),- 69% of the 42 user reviews for this game are positive.",28-May-18,"Indie,Adventure,Action,VR,Survival Horror,Horror","Action,Adventure,Indie"
https:,app,436950,Mosaic Maze,,"2 user reviews,- Need more user reviews to generate a score",12-Feb-16,"Indie,Platformer,Difficult,Atmospheric,Puzzle-Platformer",Indie
https:,app,437740,Inside Before Birth,,"Mixed,(38),- 42% of the 38 user reviews for this game are positive.",5-Feb-16,"Indie,Casual,Adventure,Horror","Adventure,Casual,Indie"
https:,app,437870,Earth Space Colonies,,"Mixed,(116),- 42% of the 116 user reviews for this game are positive.",1-Jul-16,"Simulation,Strategy,Indie,Space,Survival,City Builder","Indie,Simulation,Strategy"
https:,app,376964,TS Marketplace North Jersey Coast Line Scenario Pack 01 AddOn,,"9 user reviews,- Need more user reviews to generate a score",28-Jul-16,Simulation,Simulation
